,,combination163,combination163,combination163,combination163,combination199,combination199,combination199,combination199,combination198,combination198,combination198,combination198,combination23,combination23,combination23,combination23,combination22,combination22,combination22,combination22,combination59,combination59,combination59,combination59,combination95,combination95,combination95,combination95,combination146,combination146,combination146,combination146,combination164,combination164,combination164,combination164,combination162,combination162,combination162,combination162,combination145,combination145,combination145,combination145,combination182,combination182,combination182,combination182,combination144,combination144,combination144,combination144,combination180,combination180,combination180,combination180,combination181,combination181,combination181,combination181,combination5,combination5,combination5,combination5,combination41,combination41,combination41,combination41,combination21,combination21,combination21,combination21,combination110,combination110,combination110,combination110,combination128,combination128,combination128,combination128
F20,Times10,-3.190754193294458,-3.178084449149185,-3.320106007202828,-3.32072590759304,-3.071071737203915,-3.200631125553302,-3.198154389437684,-3.32004575348971,-2.819340699619171,-3.160982601963468,-3.178674060180412,-3.320368707392456,-3.130407062140255,-3.181083707667535,-3.175806445246716,-3.203078243971373,-3.104169499166829,-3.200367637876161,-3.172631551253961,-3.321129106256814,-3.296712347590665,-3.309101823915002,-3.315427164496113,-3.320931704913879,-3.115309317742032,-3.315421407488958,-3.196487143666817,-3.20310128826055,-3.32018014776384,-3.320776049339072,-3.32065681107474,-3.320879735867873,-3.308330170789111,-3.320671852779677,-3.202370204921289,-3.203102005226689,-3.250857951891965,-3.197337367948591,-3.320548671495791,-3.32016485551754,-3.271202770682907,-3.320535963795761,-3.202936655687234,-3.320689562533295,-3.170311434821752,-3.18988628932512,-3.320359705106082,-3.203102045866823,-3.317032069330728,-3.321361846643196,-3.145733136794044,-3.320907713559499,-3.320602167148535,-3.193118511822679,-3.200598966353973,-3.320351082800065,-3.190500867512022,-3.20223062693425,-3.201750440114589,-3.320824309571689,-2.982656090169708,-3.310778258361907,-3.319499138493919,-3.203026498832272,-3.191475424425419,-3.199868440472457,-3.198786712723067,-3.203097057887668,-2.949625530504224,-3.194943800523836,-3.169990839425481,-3.201927441983601,-3.189020452517464,-3.320325986989995,-3.32031978012617,-3.203102011430186,-3.174895016489721,-3.199372918073148,-3.320093733207453,-3.321046146497665
F20,Times2,-3.126174410824015,-3.320158624469035,-3.320128558369676,-3.320573884958036,-3.314672649701808,-3.320361568111722,-3.320520843482157,-3.320780469385229,-3.307796197092569,-3.200964725300247,-3.167111823272907,-3.320599080499708,-3.297020230821148,-3.272426547989815,-3.306829795492235,-3.200652547351493,-2.858537066878127,-3.120064122418676,-3.1549557276401,-3.203100510633354,-3.238403490279477,-3.200207494304999,-3.191232581739649,-3.202804611442619,-3.181543272182882,-3.197551106981832,-3.301838286343856,-3.203093363895916,-3.319790104554775,-3.191898204568924,-3.320689117173401,-3.321424765063057,-3.145811326216658,-3.321239445265857,-3.320652874003994,-3.320590622372912,-3.263600859256254,-3.180626148091747,-3.32007279653544,-3.203102033412599,-3.320460786419572,-3.201938666699657,-3.203033907731243,-3.320892225633481,-3.320001185784457,-3.201594533651049,-3.320676859868545,-3.203101934558492,-3.01278992357227,-3.320170798342613,-3.203042401241815,-3.320113598098986,-3.318688518863136,-3.170042365012619,-3.196508935672843,-3.203102029310024,-3.190025640073842,-3.202982114287997,-3.18417486622812,-3.320127476962572,-2.91841417092594,-3.200653120572449,-3.305889781448611,-3.320208304410324,-3.177026107417991,-3.195567173469583,-3.14550576793532,-3.321672952249597,-3.192100849283912,-3.18546772194909,-3.263847489044626,-3.203061108976972,-3.086525484487397,-3.320899306246602,-3.191049581314566,-3.320198890634163,-3.08526086347341,-3.320060983631774,-3.320034948113082,-3.203102047180731
F20,Times3,-3.098241145628954,-3.195661208355053,-3.320427090009569,-3.203102033186296,-2.962506164251372,-3.320772195976417,-3.202494867200009,-3.32008194330898,-3.176848439897376,-3.200339530691618,-3.32107011522861,-3.203101840450838,-3.128280080826949,-3.303973116213958,-3.306980740373023,-3.20294277050812,-3.199889560169066,-3.175552670448274,-3.29266823516862,-3.320409766724237,-3.176623377794105,-3.313566095183888,-3.164120205319405,-3.320156264400684,-3.170256538902093,-3.201586887240195,-3.317579666578183,-3.320189990399562,-3.319485989315833,-3.320207924205306,-3.320074440644329,-3.320759581300475,-3.07880773546571,-3.18725428008917,-3.320290801869878,-3.203102027581281,-3.061879662433427,-3.186573119393563,-3.320213946509687,-3.203101878071541,-3.179503679557032,-3.320489874014642,-3.320422814889121,-3.203102034474597,-3.177619925156089,-3.320251712938565,-3.201052155740419,-3.203102024509007,-3.273916979517897,-3.320960131404874,-3.20250448852034,-3.320022677316196,-3.138562807632371,-3.320121638075317,-3.199740892170394,-3.320675365801447,-3.11023221688937,-3.320043405514307,-3.197013850622719,-3.320283699449682,-3.256867039205614,-3.299697658517943,-3.182399835007037,-3.320346375525685,-3.102788871341592,-3.189347540634178,-3.275306217909626,-3.202632038680861,-3.004786469311821,-3.267222067221099,-3.258053586530173,-3.203093572872561,-3.186653148772145,-3.32039685393311,-3.320149328698768,-3.203102043212557,-3.297729752428146,-3.187677922295553,-3.320336341198293,-3.20310204715473
F20,Times4,-3.063258900127158,-3.162636733395344,-3.197706222587248,-3.320053777046577,-3.313519649444693,-3.321591398238365,-3.320647800459366,-3.203101902589854,-2.993698540185567,-3.195254010934948,-3.182910759393009,-3.320971257945405,-3.298492339112592,-3.297579062738467,-3.318822730214704,-3.32019517508067,-2.991480887064609,-3.198046111639989,-3.319499698183503,-3.320802704627415,-3.312126407963926,-3.192024709391267,-3.317177437992668,-3.203013734779053,-3.293947145810698,-3.201255068152634,-3.196168542103335,-3.321687547629531,-3.320001481390743,-3.203020648019948,-3.320157974082789,-3.20310203962456,-3.263331726409624,-3.320182204900497,-3.320150780042824,-3.320184277499789,-3.017105027990513,-3.171798315283233,-3.201425191717186,-3.320063846218062,-3.317904678439236,-3.194121747802202,-3.202894214610501,-3.320498490335675,-3.32065668816578,-3.199326921700143,-3.20205383417844,-3.320406944875713,-3.313143051139877,-3.202688110444421,-3.32001133126513,-3.203102029044892,-3.318692148817452,-3.320188138333861,-3.20223898707839,-3.203102029472546,-3.320221285927712,-3.157992671604104,-3.320256122586754,-3.321493741727378,-3.237709492080836,-3.299394852813295,-3.165215365154245,-3.321544726281837,-3.114908477196332,-3.318093617373263,-3.298934333116171,-3.320428806145512,-3.215203264006974,-3.184172479876108,-3.183687931488199,-3.203051570635356,-3.320209918875614,-3.320372295623048,-3.185235516962234,-3.20310204529229,-3.268800702806743,-3.320202568780869,-3.20304830758013,-3.320528339036322
F20,Times5,-3.321166492346634,-3.165436752578829,-3.32015942084087,-3.203102038205283,-3.119389516664886,-3.199795246671444,-3.320284169876797,-3.320828583881287,-3.064795580055909,-3.196780724772651,-3.183896013112912,-3.20310190870347,-3.080480565739253,-3.313296537153966,-3.190879065960047,-3.202760593648104,-2.981848547349053,-3.191920416142425,-3.318473107631207,-3.320694619662034,-3.309716724038067,-3.298516100242709,-3.19730927110272,-3.20299502489902,-3.285849057192912,-3.317931210757619,-3.319511128970758,-3.203097300923548,-3.090738688008296,-3.320225079764409,-3.321026153915068,-3.320222262029714,-3.18239017645668,-3.320063761849786,-3.321380861120737,-3.32011267323859,-3.291844756650861,-3.197119143415025,-3.164267193806959,-3.320359907177032,-3.091461979025578,-3.18967121465413,-3.320021938891934,-3.320104452919763,-3.118924264897326,-3.202584792921919,-3.321518479476376,-3.320366456133479,-3.315602563692229,-3.20073436360059,-3.201894261390125,-3.203101982381614,-3.320152403769571,-3.196820927675954,-3.19285946964398,-3.203102041148095,-3.132076590186595,-3.320058703746131,-3.198124770332025,-3.203102021249211,-3.148711693268373,-3.293632483131145,-3.313395535615026,-3.320366178256152,-3.097417795943709,-3.200566262263582,-3.188594380183035,-3.203077802347732,-2.990138652547752,-3.319088417811583,-3.316425036979927,-3.320175491686735,-3.163397782539993,-3.195401405542573,-3.320359495285824,-3.203102037660114,-3.112696256615912,-3.320427931040904,-3.320273720574397,-3.203102049549152
F20,Times6,-3.319783732788741,-3.19412285174814,-3.187637814748004,-3.203102030771654,-3.236772422739056,-3.189486517364582,-3.198703936156446,-3.203102024568884,-3.117500113847817,-3.183652335273584,-3.142729419381682,-3.320028141889373,-3.265756193734581,-3.316894990797715,-3.137035894383672,-3.203059361488813,-3.093684890927158,-3.273388553460009,-3.192342358685122,-3.203090229598998,-3.304627237368444,-3.302215291961209,-3.188514782690362,-3.320022784517051,-3.194426888256254,-3.320003162476278,-3.202031727812092,-3.203070800982823,-3.319279335826937,-3.320394624779727,-3.198465984968154,-3.203102049332168,-3.313553855238977,-3.178100593032032,-3.195504470379642,-3.320461721889945,-3.112130229943169,-3.320705503866369,-3.186291058970385,-3.320673535406843,-3.320615717697913,-3.192855790470201,-3.202962863506118,-3.32054205965818,-3.320154537321768,-3.320161200147737,-3.320354969325602,-3.203102046945307,-3.281030707821712,-3.320066032998869,-3.320186758880625,-3.320343086892696,-3.099833934603575,-3.320146015407638,-3.320406885948715,-3.203101915870329,-3.14285715908139,-3.320933599691704,-3.171747699744293,-3.321410227067984,-3.10592494812375,-3.147537947894036,-3.167398354826142,-3.202883755769521,-3.298313483351471,-3.317568165366338,-3.185690319902449,-3.203091647874301,-3.027136789548301,-3.177165974147686,-3.293422029195799,-3.321019651942153,-3.32077300239096,-3.321215048253918,-3.203100173232444,-3.320370713359045,-3.119469349818271,-3.186855028674861,-3.320779006818566,-3.203102043186242
F20,Times7,-3.280686162371948,-3.320387631511429,-3.320077609816245,-3.320281394002569,-3.317932147871044,-3.150141756276123,-3.320482389125899,-3.203102037112496,-3.083735379059467,-3.320166457467041,-3.320079700734013,-3.320637785527863,-3.289486207800727,-3.295044058110045,-3.243210409346716,-3.203043876804236,-3.251961549423266,-3.299017685380621,-3.195479656091517,-3.200416188235509,-3.250283400587948,-3.305632006144676,-3.198967324099181,-3.321712144749352,-3.12752863523644,-3.320099511315234,-3.188230350315354,-3.321050268756919,-3.170456385967726,-3.320015508155179,-3.321096005708707,-3.320368359837902,-3.196252441846211,-3.190589799358635,-3.201420016528827,-3.320064202671081,-3.307597551776728,-3.193006994009471,-3.202265442594098,-3.321150868700304,-3.318581432458356,-3.190484553797325,-3.189954635526042,-3.320217732689378,-3.163350471670966,-3.320002155893872,-3.320340258121034,-3.203101937347545,-3.042894750845782,-3.320114817245704,-3.320184900610674,-3.320117585183112,-3.319251448193949,-3.189011037347836,-3.199785000058216,-3.203101775865744,-3.317003388645212,-3.320464675795239,-3.320036975996102,-3.203101982992845,-3.106867308548796,-3.189400082970519,-3.198373630506851,-3.202901391659614,-3.238954662921536,-3.29898657252954,-3.173182025522878,-3.321414901832644,-3.193396934876333,-3.228545928371652,-3.080042080619107,-3.202521957148553,-3.043962750502442,-3.320162119565032,-3.18284813675584,-3.320853846183718,-3.22541581979895,-3.320049056112382,-3.202510365817682,-3.203102032150584
F20,Times8,-3.221182009161235,-3.202279453250023,-3.150451337306308,-3.20310200957754,-3.141853806023784,-3.320108345349219,-3.175530408262025,-3.203101918022622,-3.311870650683761,-3.18613573944293,-3.192747419136046,-3.203101983646106,-3.173264469197065,-3.286337798058376,-3.277557089672156,-3.202990699668889,-2.995514762448827,-3.20002256049105,-3.305456588208429,-3.320341538715128,-3.234441511260603,-3.308983315462805,-3.169185155643448,-3.203092071452864,-3.252824430836971,-3.29966920811996,-3.193340804294762,-3.202988748767105,-3.319589155319972,-3.321423784605496,-3.171852099679779,-3.203102041006753,-3.318551151413692,-3.320055539353004,-3.189958700927257,-3.320017969700851,-3.307522796980724,-3.184064916910225,-3.321096133767721,-3.320513776888046,-3.321179253133096,-3.200067666807465,-3.320261724843481,-3.203102046310172,-3.314716372658901,-3.320266717912804,-3.202820763127692,-3.203102030588312,-3.11692969654657,-3.174558403323064,-3.321350123210435,-3.320758778614269,-3.157884321844411,-3.320492721070708,-3.196070660806763,-3.320548653776341,-3.192806662083465,-3.189766771891955,-3.320180782034749,-3.203101968853321,-3.161587026670448,-3.179271051403897,-3.320225901013226,-3.321819407387153,-3.143681302147813,-3.202035876128368,-3.174606913709729,-3.203101904758905,-3.274455777996267,-3.271027784412119,-3.170258857969829,-3.320743973480651,-3.254848267225256,-3.320177224509568,-3.320509407829126,-3.321640046443995,-2.944335755918153,-3.163627641835354,-3.169564869838324,-3.203101971445534
F20,Times9,-3.048695727704088,-3.188385477701072,-3.320205960039151,-3.320161036756963,-3.305670938987059,-3.198983242020033,-3.32027162508465,-3.20310198634052,-3.102674835504147,-3.192710255599753,-3.170954163545769,-3.203101931250314,-2.836310073090933,-3.181607903625144,-3.197693439490704,-3.320405447281603,-2.953861945244259,-3.286830502884061,-3.150030383944686,-3.320574126998419,-3.073968425901412,-3.31916358566128,-3.305414506440127,-3.203057264164901,-3.166578327537562,-3.175355330594788,-3.297919877861656,-3.203020468831302,-3.304442241445854,-3.320056762393246,-3.320196283892773,-3.203102039688848,-3.308260535644727,-3.19709220153149,-3.177395148751311,-3.203102037900866,-3.305406988928033,-3.189025504157226,-3.20175723106382,-3.321619352134638,-3.125826790195868,-3.320346670298253,-3.182355869819699,-3.32022085769519,-3.320216345778572,-3.198375095955227,-3.201841796976653,-3.320246665392498,-3.120971022510869,-3.202493543985268,-3.320111522901633,-3.203102020234512,-3.152789299969569,-3.320322943047195,-3.200183008759665,-3.203101334443158,-3.313667265707354,-3.320463734044639,-3.320651482246376,-3.320340563001781,-3.284144038587011,-3.308689616713449,-3.092023804126951,-3.202899671193493,-3.292851210829173,-3.174256746122629,-3.296079087176361,-3.321390209447687,-2.734191695620232,-3.316677773417593,-3.173474696732849,-3.203020441298552,-3.285714473287667,-3.320068850110579,-3.180510612941316,-3.203102049802327,-3.287856564162421,-3.191690237362811,-3.166335117757705,-3.203102047432119
F21,Times1,-10.10292455991521,-10.15319764776275,-10.15315988734525,-5.100772137794183,-2.682610782233209,-10.15318459428995,-10.15290157995207,-10.15319961253393,-9.631447286103842,-5.045804281071884,-2.682811179295925,-10.1531995052947,-2.620618014799413,-10.14988926387233,-2.669744903907175,-10.1531667348365,-2.679231345193454,-10.15187710971556,-5.072424311289367,-10.15307502712233,-2.676869250017683,-2.682417606703923,-10.14854066051348,-5.055195562395658,-2.286650087160162,-2.68274027901313,-5.045182060160746,-2.630471430643112,-2.44270790864608,-2.630466195982328,-10.15318959959386,-2.630471666727342,-10.07122727195448,-2.68286028968431,-10.15319379342225,-2.682860395052324,-9.827572910621656,-10.15294215747426,-5.054858935396762,-10.15319951600756,-2.682716486634263,-5.055184951113755,-2.682859821622605,-10.153199632054,-2.669495362401296,-10.1531985533242,-2.682858933944465,-2.630471645419143,-2.599939308972044,-2.682850440834511,-10.15316284848297,-10.15319965183389,-9.296553249124468,-2.682740929526891,-10.15315419748087,-10.15319959966556,-6.660754354617552,-2.682859479783131,-2.682852812069292,-10.15319953979345,-2.678995241610717,-10.15040852747085,-2.629271947492885,-10.15304371046512,-2.62893325013614,-2.628311249423324,-10.14832710135453,-10.15318286384377,-6.219469518868873,-10.15279396039174,-2.62955270218147,-10.15312465675964,-10.15299183999966,-10.15316862843927,-2.630467849922967,-10.15319961872638,-2.675661891057582,-2.507331335618258,-2.682859930622363,-5.0551977265558
F21,Times10,-10.05383232868713,-5.100772002543299,-2.682857850148632,-10.15319961844444,-8.436962655030712,-2.682847647047576,-2.682851968014406,-10.15319950395461,-9.701365902570624,-2.682362163745975,-10.15248259057519,-5.100772139122206,-3.197055676069137,-10.14008064229648,-2.619280711207201,-2.682854278797525,-10.10195618988035,-10.11921707029066,-10.14199891708626,-2.682854177207329,-2.589176636401044,-4.979170214476147,-10.15274010426839,-5.100590723131345,-2.608217425907279,-10.15172095104335,-2.627495646575489,-5.100770095228225,-2.587014092686804,-10.1531893823796,-10.15318724937655,-10.1531996531332,-3.702857408860482,-10.15319954223446,-10.15319050835438,-2.630471665410349,-3.064660424028675,-5.040998441911895,-10.15265989534411,-5.100772134966893,-9.966955583429508,-10.15318824217264,-10.15315223798744,-2.682860394453907,-2.629705087114759,-10.15319898645784,-10.15317005375119,-5.100772109133684,-1.773924225011852,-10.15111105899827,-2.682852660445963,-10.15319955747758,-10.15200899789713,-2.681859928309046,-10.15314081709862,-2.682860393925717,-2.681428378088033,-2.682859486391797,-10.15315252654609,-2.682860395536485,-10.0789192388455,-2.680124198553761,-10.07851130683193,-2.63047122630376,-4.809476360470337,-2.681936581783485,-10.15227186100963,-2.630471662995529,-10.10342793362912,-10.12897211741601,-10.1394403387437,-10.15295791648244,-10.04288040504134,-10.15319403124025,-2.682860302084662,-2.630471666764786,-2.629875749256496,-5.100764534649914,-2.630456635976295,-2.682860395562783
F21,Times2,-5.008774209856764,-5.054843695156729,-10.153178277676,-2.682860395487767,-10.12215403724853,-10.15315757978842,-2.630373770080759,-10.1531995005203,-2.613920103194727,-2.682742156991488,-4.390042619927145,-10.15319950918703,-2.67978672844652,-2.682435889844514,-2.625776627814469,-10.15319874041609,-9.776436101928102,-4.948065399605844,-10.10639324962918,-2.630425700231754,-2.682661651335539,-10.14547529692617,-5.032436875186288,-5.100757438232788,-2.678481526855897,-2.682549436961259,-5.034095625712125,-5.055195532030286,-2.608062261537549,-10.15317732553977,-10.15319886151602,-5.100772139991674,-2.680868669224284,-2.682859858895346,-5.055180063393338,-10.15319961941631,-9.1487589311366,-2.619725342804833,-10.15317024591731,-10.15319950488309,-10.14570328064482,-2.630471476648599,-2.677602545653662,-2.682860395640653,-2.682677612355113,-2.682858474137618,-2.630470183590516,-2.630471666312976,-2.558378572967239,-10.1531864452255,-2.682858898083794,-5.055197722222172,-2.672618079985474,-2.630467614068928,-2.630367510460956,-10.15319950802852,-10.15000484607151,-2.682858028955206,-2.682858115892414,-2.682860389943781,-2.636961051959042,-5.013212786696056,-2.630106973061187,-2.630455343692526,-2.680827683415304,-10.13882956956278,-5.05067358499594,-2.682859087168026,-9.889755189108524,-2.680877023323322,-10.09255299047542,-10.15307510622465,-2.633477593950432,-2.682858449844449,-10.15319763817713,-10.15319966335333,-5.094212153678664,-2.682860155572127,-2.630468709626135,-10.15319960957395
