,,combination163,combination163,combination163,combination199,combination199,combination199,combination198,combination198,combination198,combination23,combination23,combination23,combination22,combination22,combination22,combination59,combination59,combination59,combination95,combination95,combination95,combination146,combination146,combination146,combination164,combination164,combination164,combination162,combination162,combination162,combination145,combination145,combination145,combination182,combination182,combination182,combination144,combination144,combination144,combination180,combination180,combination180,combination181,combination181,combination181,combination5,combination5,combination5,combination41,combination41,combination41,combination21,combination21,combination21,combination110,combination110,combination110,combination128,combination128,combination128
iterations,,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000
F8,Times4,-4022.579836062783,-4674.455696574521,-6482.386930605655,-4180.530252220171,-4861.076518059387,-3846.744565542375,-3991.651739901669,-4778.978441768573,-4085.997379270111,-4823.775876019698,-4450.356730249076,-4456.669837108614,-4772.303194204283,-5984.589292300476,-4336.265984988097,-4790.660460760799,-5397.878632728279,-4494.572614064636,-4106.200208522765,-4520.448886342997,-4282.811454885677,-2871.650664719167,-3728.891870676742,-5479.169912422532,-3296.562133794776,-5100.892312532761,-3924.085335959968,-3726.396168135647,-4680.293711274563,-4437.911986161593,-4162.190971669628,-4258.326348612191,-4049.135875388612,-4192.534316145367,-3546.699056719858,-3837.77057447587,-3687.492588352831,-5449.065936056804,-4017.683516222158,-3744.946724869076,-3357.560349634508,-3907.131936828253,-3607.360105996691,-3774.185908061459,-5474.928019728318,-3617.618628748315,-4041.551429963896,-5315.476369502566,-3941.847616776939,-4577.895511550536,-4109.742043777835,-3837.473877971385,-4045.211839214895,-4047.879497725782,-4138.243919273965,-4654.140018397072,-4904.686710484796,-3727.434832732621,-4332.359255386851,-2897.080749619172
F8,Times5,-3937.333937979497,-3923.013804948374,-3193.792778896108,-4433.365193791575,-3945.630936127267,-4252.377417376851,-4844.181891611734,-4673.488347871713,-5263.193578448685,-5346.350886900562,-4587.886574548775,-5628.529424216495,-4236.41875975634,-3379.624725771919,-4366.666637362034,-4158.272372351745,-4291.621150675629,-4135.884501395281,-5353.738853291722,-3855.179936776414,-3606.25759154686,-4739.185217202236,-4047.816769019596,-4284.732786899466,-4027.310404527438,-5634.098040368341,-4964.753089409936,-3775.973617305124,-4247.232964118432,-3884.281747542171,-4240.442024972386,-3605.393149133677,-4481.269571073945,-4463.903948628026,-4504.189545027619,-3870.290056280065,-3620.033101036249,-2904.007674703646,-4468.128285157353,-4526.969233797946,-5162.762734837991,-3024.840417158338,-4743.461868575666,-3756.860476868532,-4255.092411211418,-3420.839598128267,-4416.804286604768,-3165.116396628775,-3906.440196931751,-4468.918739142596,-3209.252950924576,-3508.201381014924,-4035.676341241188,-4109.655335199742,-3595.255452462628,-2980.325263239166,-4257.711413583551,-3524.794749343313,-5505.693371958126,-4785.706808370114
F8,Times6,-4249.878333525779,-4200.367665929371,-5613.818271451522,-3390.740991384987,-4290.550263238919,-3619.112576941055,-5381.462394494863,-4231.026342843411,-4247.58705578144,-4448.317404113311,-4761.00476025763,-4499.64620452078,-4212.589864859669,-5718.271708478675,-4297.100258885223,-5166.852181380975,-4266.230150244758,-4208.320268080884,-5077.924330379637,-4193.995916111317,-4114.634563282398,-3920.440587945667,-4513.935072819116,-3625.052396745954,-4200.763955823217,-4599.784486548392,-4988.842128456817,-3517.0838048761,-4483.501997005044,-3439.77925268137,-2861.106720641724,-3357.338197877686,-4122.206246393276,-5066.609095228073,-4418.808656015523,-3813.798590420742,-2665.135159442923,-2864.716849411276,-4039.461653835225,-4723.636159043941,-3277.204459515419,-3711.741972830354,-4263.563795810789,-4331.081880726043,-3158.353668716356,-3453.764757594287,-4578.26710316927,-3037.850995069864,-3893.632584421077,-4596.476699441626,-3487.640093566686,-3966.621384930738,-3626.838960138583,-3871.416459362692,-3549.156079909949,-4112.11359666528,-3336.350632493119,-4196.322227895218,-3610.049220664084,-4747.521718410804
F8,Times7,-5249.595875890929,-3309.285465242508,-3879.829155927049,-4666.674510711491,-4896.03157458749,-4800.271930953402,-3786.968762994966,-5033.125062939655,-4230.027660578377,-4368.531446299995,-3712.912578814236,-5423.679353711201,-5174.381436895512,-5042.256838919173,-5579.951729789924,-3656.356601231497,-3856.808462591573,-3528.070106800329,-3739.0040933079,-4167.56833416416,-3676.093247060173,-3775.167550457345,-4437.556558068106,-4413.440369249641,-4690.886936990833,-3840.189010159896,-4826.796892610638,-3721.497246860066,-4665.789513432152,-4500.628798663281,-4157.454455953974,-3262.841243296393,-4418.056226428074,-3773.445232861799,-4912.597367473283,-4021.598861099007,-3533.329935485051,-4272.290514209938,-4439.700456842203,-3535.108645541688,-4287.485066051091,-3763.661219136771,-4189.63695119992,-3623.190722958594,-4289.293848117342,-4017.881678279707,-4536.924884374855,-4280.698679660148,-3435.400571064965,-3601.961864599115,-4298.568345542562,-4588.200638007685,-4353.958169393331,-4754.533478521272,-3323.746647452216,-5737.502039738382,-3277.020670621019,-3541.278053280563,-3672.020585060777,-4458.325053901664
F8,Times8,-4983.028962612794,-4013.521220842882,-4108.763504220586,-4555.983986633969,-4219.171264791879,-4363.133251271297,-4593.524234885318,-4195.09857620994,-4498.508543978755,-3961.389396152679,-4846.041804172753,-5124.784857434041,-4136.860991626567,-5577.268009423558,-3521.228391075854,-5216.769278271729,-3206.947639608791,-4188.478219738326,-3664.642756529985,-3930.186290542109,-3642.064320028709,-3827.435701983487,-3297.640441951828,-3803.427645965757,-5273.660766856263,-5255.134279651963,-3593.094139228742,-4309.206389313342,-5135.051792119616,-3539.426095442763,-2956.807883091336,-4019.100417745451,-2753.134367276151,-4240.404275850334,-3245.691049934602,-4929.220621165578,-3146.602139112355,-3721.786975034764,-4466.320024654779,-3786.856071308565,-3342.928231524001,-4838.063795780748,-3922.131755610715,-4705.355283853764,-4642.476435035712,-4502.146990733062,-4018.140991838023,-4435.940639343748,-4031.192994724061,-5411.838873102509,-5165.804836593276,-3491.652793934978,-3735.117759830764,-4712.592347659144,-4323.638958817702,-4004.995658096178,-3446.86785127625,-4280.871697303048,-3908.763327972289,-3712.115536393793
F8,Times9,-5266.115510061932,-5338.576350534208,-4810.816152780706,-3838.29911348884,-3921.377211423877,-4479.612500417209,-3717.719726907412,-4849.210148443941,-5548.94161138612,-4577.56953608236,-4341.170518180497,-3571.286043851904,-5410.437766306393,-4509.358733448439,-4685.165187773844,-4144.541969652118,-3792.644970444753,-6314.531209639007,-4080.665051072474,-4668.405505184957,-4393.500259341182,-3944.637152557126,-3963.863520366319,-4334.831365427707,-5436.929322609394,-4740.067247744253,-4953.259779772683,-4268.299570111924,-4597.664173058492,-4279.274004594219,-5782.335184693201,-4354.54472572038,-4286.29215967625,-5188.547732153696,-3095.4075997368,-4128.748553760905,-4118.917020646434,-3481.681970164544,-3071.449921259089,-4875.590116539519,-4678.729328464721,-4420.182652519586,-5011.265522948047,-4387.701775550609,-5973.748623326842,-3992.415949674065,-3256.190094924522,-5901.035972916793,-3621.399258913575,-4110.4169486519,-4904.045537287718,-3414.430213944328,-5563.085206439447,-3890.350793649713,-4395.37473731666,-4381.70498085635,-4136.728390419013,-4595.742320799316,-3312.627292753844,-3879.252183587291
F9,Times1,348.1250625916506,285.7294388661634,343.9198822986363,384.7389184145194,312.7181219810394,291.3194471499227,419.1086098815621,309.5372898396515,322.131545747656,294.8792266722274,209.4161036383412,233.1005645031964,332.4424130551391,299.5751529443483,277.9885963769331,305.0909529128491,231.3720748690085,165.249532901966,331.259448834552,155.9519829094347,233.034159763952,355.2138709798053,245.9622796044304,311.3542512380992,329.3788015102878,349.177041587115,338.1742291227539,374.101530029624,356.4696276259322,294.4590360233313,371.905335902134,240.8918713463599,293.27869212232,329.8775776504087,217.0108989683462,332.2916681214728,399.2982189227542,387.3312383515288,280.5638541025388,435.4513589228567,264.2089206293052,287.1498809894112,406.4489338082782,279.3840094623775,311.699568611631,350.3207932049636,242.1983641419382,245.4737667787024,305.6594540891532,122.1437085033179,183.8004089066391,349.6504097799283,290.1870002098817,236.2940467720986,418.7585691217452,265.0210204744091,280.1487335735125,376.489708445942,331.3087312504101,305.9690574203309
F9,Times10,364.6698434423265,287.6228551297458,269.4654577146813,423.6124529611041,353.4113268351402,348.2952876269487,363.3748350224173,313.6500107684099,310.6167280395711,362.9477860355103,202.0840763983878,169.1650128395621,314.1679064624279,259.2670350676904,242.9649613290124,301.5210708251613,164.1708667876041,140.6655559400729,343.3784249936248,192.0017988259322,193.2275567304784,391.8645702560581,314.82708377978,288.4424591966931,342.6107940887863,257.2683451218358,289.6102530550372,414.7872762470368,350.322975698967,326.6349854247859,319.3629230360769,353.2170147426712,364.2155403209254,392.2084849827516,233.37587158892,217.1204618574809,371.1053239005833,364.1847693225632,326.2965062196025,418.5022194817686,326.5095170460601,321.0422964109921,344.692799028318,280.1409274022884,315.214942744234,328.7688760140277,229.2547191255332,251.7424615370581,316.541064881469,205.0067259619979,168.8218556088995,393.904808959835,386.0354635991607,321.2019895679589,366.2892957260484,303.9828159322921,279.6906850015525,394.5304800124212,301.8668174936418,327.5987300413702
F9,Times2,374.5813215770088,315.5742294172529,352.8800525527136,332.719352078179,306.1050978496918,366.2681418477888,333.505480265853,296.331655174983,350.1517481089272,335.5829382923122,261.5839291382402,249.3539037143543,327.7986692326403,194.2777139210323,207.7884726616109,294.438855084822,232.8741678009608,231.145927889816,330.1897421450352,192.5629780862432,132.9577980115311,399.6927237535191,321.7018242306875,240.2987612832108,374.6792300417926,298.4834148689994,314.5836448048681,395.8003194374456,284.1696550330546,342.605586045401,366.7962066891607,340.4900465667532,337.0520191422667,342.8018129735104,215.1972045115298,273.7234923419974,325.7095762216706,294.761319821433,333.0985521457625,331.5296515737256,330.3220139191413,275.669945371019,359.1435903250141,280.104372895176,326.1319106952747,337.8791005217083,207.8063528246801,169.3130205938718,347.0647447950276,110.2184796033144,177.4927477379191,389.3056944320738,266.2698600475886,247.2600048015227,364.8813026217576,321.1638016473975,383.9889306224517,366.5576762860588,296.3349461496807,374.2618237356083
F9,Times3,392.3964235993874,321.21185399464,313.9583235724891,345.0450958448624,316.9871893934134,317.3432092595021,440.881158206905,369.571307876846,321.4527508961402,362.1644905242291,187.766813842702,245.5811153389329,285.3511053346581,227.1962167801471,255.1766913667686,296.8611444596248,155.0036224906382,193.2722252682372,312.120976649159,269.8575458370506,201.8220391692099,412.321912117844,202.3254903141515,304.6084441234896,356.2701606268037,301.8545541473778,301.0850839095813,350.2976261231264,302.0387498248244,356.6938601113346,358.3127539062401,355.2156492545769,353.3212702814356,372.4455207699175,230.6643436424627,311.3622227769332,360.6532668242176,282.6559755941902,327.8799917530185,416.5162695101772,267.739366335001,265.8151732981631,386.0335397198726,334.2026929671109,237.8291700056828,362.1642082060839,292.1121067375721,185.9736928633686,350.3743804758135,175.5541636195869,169.146323515277,364.0494371608737,257.6625740563959,273.6710016082253,376.0956775010674,313.9849173435622,279.2329527484201,358.5536595676105,308.9921052958224,364.8795448766072
F9,Times4,385.1807929433866,342.4923325527676,385.3128474251855,397.9865224818269,331.7799318041202,278.3442930897439,401.5886409519038,380.9655931240998,289.8448866148323,395.8686465752284,207.7448644668283,229.9314013396765,425.558363364168,288.5197252813507,271.9631746416234,378.5568902148319,143.6420714269638,154.2040264983429,346.4430239322728,119.5027675378518,114.3148247667953,379.7805495306982,239.6504123395908,303.7217197619484,416.4852560957623,343.9086632107995,311.5531011346349,424.7006601120718,351.5585659059859,318.7309439871462,391.0484136483083,315.3536522001506,323.6065391835568,392.5952761311485,291.7487228464807,218.4608354317253,358.7478149805165,342.2879482178583,325.5322846799672,411.1327033003236,332.2209621431075,325.439941194535,363.1142983581173,267.404518508634,296.7733210736574,275.0055706640902,239.6644246787356,238.4588683862099,296.3698127396308,162.8061178381458,218.7081807427133,432.2235601914978,319.6345760809767,285.214883774607,359.4640045408847,369.5268071845084,282.6907151589434,358.1457233474724,343.4636816935941,295.2924279259379
F9,Times5,347.1933357133847,254.6792408863281,266.3690112911179,354.0495892623834,296.8754519662659,311.1202453303938,436.3948563084272,369.0559834847285,313.9621153468617,376.421281517994,193.5749628029521,203.1056522969566,354.6593809108687,257.0317974293209,245.2069992616071,320.2077321192634,203.822977901368,219.0187604610119,316.8421968916157,174.6767650959075,179.3407652420009,423.3120437734068,309.0118413425271,175.840742364094,339.7428179974429,320.7471053582307,275.6959132449176,336.9752429770692,350.128745009415,279.7195497071874,370.8488161152922,265.8771287250358,330.5625321989891,336.9714687262478,227.0866201401305,208.3454902759773,402.7392905056363,342.9733608927153,321.924406603934,415.0143631275319,336.1246466938146,314.6334994340137,426.8949948220273,269.8718870344943,333.236181949845,355.5882010118682,238.9099718473008,232.2942922693188,301.7736407519467,198.3514590080305,142.6050665538103,396.5437193944198,305.8068551366177,260.6084297995003,349.0123455124432,297.6497577447585,346.9535031679891,379.5001489375938,308.0161882752093,326.5737835197465
F9,Times6,394.2038341432445,344.7791319194494,328.5938836516398,411.0884214369389,296.4097122890645,360.9434298133478,422.2269080551181,325.8463421899845,366.0381472165968,352.9821311810486,183.8816289792155,286.3515857465828,355.3741048487013,259.6655987576779,203.7073094070047,330.9451904124443,222.2170249348601,152.2651698201812,330.7130486519434,207.4316636016622,174.7519810808494,383.812851578977,292.8889939556073,282.6295953529724,407.0915531124907,339.7531732211818,332.5700992651078,357.2098619897675,382.7663795621756,323.3998598490664,386.8368461795316,312.6009311080465,275.523067955006,407.5158509209539,248.8581619564578,220.6098452273679,365.7289861466088,281.4430849766961,327.3831482454361,367.0784853158814,328.5401107239002,269.8238130646328,432.8052321927603,314.0614017208154,239.0593547696383,295.619332637197,213.7897311092058,197.6361237277796,298.1442697586089,172.0243812234592,146.1570370670588,427.2462016795728,278.0914232474704,330.0814442172029,420.2915453087525,260.617181114968,373.5557070608801,340.9506992283733,311.2103337412639,329.4674674850795
F9,Times7,387.9639455932326,325.9751820236128,254.2902168026336,250.6131623259676,323.3783374945161,328.4551897612352,347.834381397016,348.9888472145775,272.4383167871651,371.4825111460768,234.3699270356664,265.8908409639917,328.3593628053871,232.8799146071075,277.3925572948167,317.5339759034646,183.800354775392,256.8205344550171,325.5487614445555,184.1103386563061,158.3797288796968,339.9473612700882,255.4189438165582,310.1518544645235,340.1877572796871,343.5566923426021,290.684203514712,420.3167727386501,331.9764405753106,360.8108779758104,354.332074634352,312.6160276520925,307.837773977668,350.681327380198,226.6151508365193,251.2521685672756,344.7946620595196,330.9118142763643,374.0509256125973,392.0119827320446,362.1924566365101,359.5229577984537,409.0655907932651,309.2380747203252,303.3090254082638,365.7715859968002,215.6505077046331,242.8903286422066,307.7445755998031,180.8108541621767,178.2659432025662,397.9941747959469,313.2657504977179,352.7886354238918,389.5013928413357,331.6089978615493,323.7154592241328,345.5183414763444,330.6153959738294,369.9461641614056
